표준노드ID,노드명,노드유형코드,회전제한여부,경도,위도,적용시작일자
3570003005,봉죽교,104,0,128.909787,35.932967,2020-09-01
3570003006,봉죽교,104,0,128.909415,35.932844,2020-09-01
3570003300,동보전기,101,1,128.930496,35.938744,2020-09-01
3570003400,맘스터치물류센터,101,0,128.93552,35.938773,2020-09-01
3570003401,속성변화점,103,0,128.93728,35.938944,2020-09-01
3570003402,속성변화점,103,0,128.937768,35.938974,2020-09-01
3570003403,작산동274,101,0,128.941804,35.938808,2020-09-01
3570003404,속성변화점,103,0,128.943998,35.938679,2020-09-01
3570003405,작산동283,101,1,128.944773,35.93863,2020-09-01
3570003406,남부교,104,0,128.946283,35.938575,2020-09-01
3570003407,남부교,104,0,128.948439,35.938677,2020-09-01
3570003408,봉동235,101,0,128.949174,35.938765,2020-09-01
3570003409,작산교차로,101,1,128.9551,35.939691,2020-09-01
3570003410,작산교,104,0,128.957046,35.939978,2020-09-01
3570003411,작산교,104,0,128.958368,35.940085,2020-09-01
3570003600,장구마을회관,101,0,128.864689,35.943797,2020-09-01
3570003601,풍미식당,101,0,128.865056,35.957933,2020-09-01
3570003602,대평리98-7,101,0,128.86567,35.95979,2020-09-01
3570003603,대평리718-1,101,0,128.864659,35.963073,2020-09-01
3570003700,도동네거리,101,0,128.928865,35.94447,2020-09-01
3570003701,도동네거리,101,0,128.928948,35.944161,2020-09-01
3570003900,주남네거리,101,0,128.930681,35.952879,2020-09-01
3570004000,금노사거리,101,0,128.932752,35.960469,2020-09-01
3570004001,속성변화점,103,0,128.932835,35.960737,2020-09-01
3570004100,완산오거리,101,1,128.934047,35.963289,2020-09-01
3570004101,속성변화점,103,0,128.933592,35.962442,2020-09-01
3570004200,영천지하차도,101,1,128.933391,35.964121,2020-09-01
3570004300,영천교,104,0,128.933124,35.964457,2020-09-01
3570004400,청통와촌TG,104,0,128.830077,35.966063,2020-09-01
3570004500,영천교,104,0,128.932011,35.965872,2020-09-01
3570004600,중앙사거리,101,0,128.93125,35.9669,2020-09-01
3570004601,영천시보건소앞교차로,101,1,128.930588,35.968539,2020-09-01
3570004602,영천법원앞교차로,101,0,128.930278,35.970057,2020-09-01
3570004700,청통와촌IC,106,0,128.829642,35.968248,2020-09-01
3570004800,청통와촌IC,106,0,128.827127,35.968774,2020-09-01
3570004900,청통와촌IC,106,0,128.832749,35.973056,2020-09-01
3570004901,청통휴게소,104,0,128.858559,35.991135,2020-09-01
3570005000,영천어린이집,101,0,128.928601,35.973654,2020-09-01
3570005001,일생주유소앞교차로,101,0,128.929659,35.972751,2020-09-01
3570005002,창구동산6-5,101,0,128.927569,35.975485,2020-09-01
3570005100,대전교,104,0,128.908534,35.978085,2020-09-01
3570005300,국도분기점,101,1,128.908672,35.979578,2020-09-01
3570005600,오미삼거리,101,1,128.921992,35.981381,2020-09-01
3570005601,대전동127-2,101,0,128.923492,35.990345,2020-09-01
3570005602,오미동1107-2,101,1,128.92377,35.994709,2020-09-01
3570005603,오미동931-2,101,1,128.923962,35.99552,2020-09-01
3570005604,오미동873-2,101,0,128.924323,35.997075,2020-09-01
3570005605,명산교차로,101,0,128.925238,36.000829,2020-09-01
3570005606,오미동1355-6,101,0,128.92282,35.982899,2020-09-01
3610086601,산법터널(남측),104,0,128.53068,37.114273,2025-01-15
3570005800,대전교차로,101,0,128.905331,35.981672,2020-09-01
3570005902,호당교,104,0,128.896265,35.990849,2020-09-01
3570005903,호당교,104,0,128.896524,35.990688,2020-09-01
3570006000,대전동산28-1,101,1,128.908925,35.982585,2020-09-01
3570006001,국도분기점,104,0,128.908868,35.981865,2020-09-01
1560120800,호산동392,101,0,128.483795,35.850052,2020-09-01
1560120900,호산동392,101,0,128.48417,35.850052,2020-09-01
1560121000,호산동392,101,0,128.484557,35.850052,2020-09-01
1560121100,호산동392,101,0,128.484957,35.850052,2020-09-01
1560121200,호산동354,101,0,128.484957,35.851852,2020-09-01
1560121300,호산동351,101,0,128.48457,35.85186,2020-09-01
1560121400,호산동351,101,0,128.48417,35.851869,2020-09-01
1560121500,호산동351,101,0,128.483782,35.851877,2020-09-01
1560121600,호산동351,101,0,128.483395,35.851902,2020-09-01
1560121700,호산동351,101,0,128.48302,35.851927,2020-09-01
1560121800,호산동351,101,0,128.482645,35.851977,2020-09-01
1560121900,호산동392,101,0,128.48612,35.850727,2020-09-01
1560122000,호산동392,101,0,128.486545,35.850727,2020-09-01
1560122100,호산동357-21,101,0,128.486945,35.850727,2020-09-01
1560122200,호산동357-27,101,0,128.48732,35.850727,2020-09-01
1560122300,호산동392,101,0,128.487695,35.850727,2020-09-01
1560122400,호산동392,101,0,128.488082,35.850727,2020-09-01
1560122500,호산동392,101,0,128.486545,35.850061,2020-09-01
1560122600,호산동392,101,0,128.487707,35.850069,2020-09-01
1560122700,호산동392,101,0,128.486932,35.850061,2020-09-01
1560122800,호산동392,101,0,128.487307,35.850061,2020-09-01
1560122900,호산동392,101,0,128.488082,35.850069,2020-09-01
1560123000,호산동392,101,0,128.488457,35.850727,2020-09-01
1560123100,호산동357-17,101,0,128.488095,35.851477,2020-09-01
1560123200,호산동357-17,101,0,128.487695,35.851535,2020-09-01
1560123300,호산동356,101,0,128.487307,35.851619,2020-09-01
1560123400,호산동356,101,0,128.486932,35.851694,2020-09-01
1560123500,호산동356,101,0,128.486532,35.851785,2020-09-01
1560123600,파호동91-1,102,0,128.473596,35.848444,2020-09-01
1560123700,파호동86,101,0,128.474933,35.85221,2020-09-01
1560123800,파호동86,101,0,128.476133,35.85206,2020-09-01
1560123900,파호동86,101,0,128.477133,35.852069,2020-09-01
1560124000,파호동86,101,0,128.477133,35.852344,2020-09-01
1560124100,파호동82-22,101,0,128.476133,35.852335,2020-09-01
1560124200,파호동83-6,101,0,128.474983,35.852485,2020-09-01
1560124300,호산동305-7,101,0,128.477683,35.852677,2020-09-01
1560124400,호산동305-7,101,0,128.47712,35.852702,2020-09-01
1560124500,파호동447-24,101,0,128.476121,35.852719,2020-09-01
1560124600,호산동176,102,0,128.477058,35.85396,2020-09-01
1560124700,신당동321-18,102,0,128.494232,35.848761,2020-09-01
1560124800,신당동321-18,102,0,128.494294,35.846669,2020-09-01
1560124900,갈산동358,101,0,128.494469,35.836412,2020-09-01
1560125000,갈산동358,101,0,128.496731,35.836429,2020-09-01
1560125100,월암동1,101,0,128.494469,35.833521,2020-09-01
1560125200,월암동20-2,101,0,128.496731,35.833521,2020-09-01
1560125300,대천동825-1,101,0,128.494444,35.827621,2020-09-01
1560125400,대천동621,101,0,128.494932,35.827621,2020-09-01
1560125500,대천동616,101,0,128.497169,35.827605,2020-09-01
1560125600,월암동1091,101,0,128.497569,35.831971,2020-09-01
1560125700,월암동1-25,101,0,128.497619,35.833504,2020-09-01
1560125800,이곡동1205-2,102,0,128.502156,35.853169,2020-09-01
1560125900,이곡동1220-6,101,0,128.505643,35.85346,2020-09-01
1560126000,이곡동1223,101,0,128.505605,35.852577,2020-09-01
1560126100,이곡동1220-8,101,0,128.50633,35.853452,2020-09-01
1560126200,이곡동432,102,0,128.50818,35.856035,2020-09-01
1560126300,이곡동1319,101,0,128.50548,35.861968,2020-09-01
1560126400,와룡고등학교,101,0,128.503031,35.861726,2020-09-01
1560126500,이곡동1170,101,0,128.501793,35.860851,2020-09-01
1560126600,와룡고등학교,101,0,128.503006,35.861018,2020-09-01
1560126700,와룡고등학교,101,0,128.504031,35.860593,2020-09-01
1560126800,이곡동1324,101,0,128.505443,35.860568,2020-09-01
1560126900,이곡동1184-5,101,0,128.501693,35.859601,2020-09-01
1560127000,이곡동1312-8,101,0,128.504006,35.859576,2020-09-01
1560127100,이곡동1324,101,1,128.505405,35.859543,2020-09-01
1560127200,신당동1675,101,0,128.497269,35.859676,2020-09-01
1560127300,신당동행정복지센터,101,0,128.498631,35.85966,2020-09-01
1560127400,이곡동1165-1,101,0,128.500231,35.859626,2020-09-01
1560127500,이곡동1165-1,101,0,128.499931,35.860568,2020-09-01
1560127600,대구외국어고등학교,101,0,128.498206,35.861334,2020-09-01
1560127700,대구외국어고등학교,101,0,128.497306,35.861034,2020-09-01
1560127800,신당동1671-11,102,0,128.496434,35.860378,2020-09-01
1560127900,대구외국어고등학교,101,0,128.498656,35.860601,2020-09-01
1560128000,신당동1761-11,102,0,128.499281,35.857393,2020-09-01
1560128100,이곡동1343-1,101,0,128.514217,35.861201,2020-09-01
1560128200,이곡중학교,101,0,128.512767,35.862234,2020-09-01
1560128300,이곡중학교,101,0,128.511405,35.861218,2020-09-01
1560128400,이곡동1336-7,101,0,128.512767,35.861218,2020-09-01
1560128500,이곡시장교차로,101,0,128.512717,35.859426,2020-09-01
1560128600,이곡동1345-22,101,0,128.512755,35.860835,2020-09-01
1560128700,대구선원초등학교,101,0,128.514442,35.861201,2020-09-01
1560128800,대구선원초등학교,101,0,128.514442,35.860818,2020-09-01
1560128900,대구선원초등학교,102,0,128.51549,35.862127,2020-09-01
1560129000,용산동505-4,101,0,128.514392,35.859401,2020-09-01
1560129100,용산2동행정복지센터,101,0,128.522941,35.859093,2020-09-01
1560129200,용산동582,102,0,128.522179,35.859118,2020-09-01
1560129300,용산2동행정복지센터,101,0,128.523166,35.859085,2020-09-01
1560129400,용산동581-1,101,0,128.523366,35.859885,2020-09-01
1560129500,용산동566-4,102,0,128.523141,35.860418,2020-09-01
1560129600,용산동470,102,0,128.521977,35.860419,2020-09-01
1560129700,성곡중학교,101,0,128.522379,35.861201,2020-09-01
1560129800,성곡중학교,101,0,128.523329,35.86096,2020-09-01
1560129900,성곡중학교,101,0,128.523629,35.861709,2020-09-01
1560130000,성산고등학교,101,0,128.520467,35.861518,2020-09-01
1560130100,용산동507,101,0,128.521779,35.862326,2020-09-01
1560130200,성산고등학교,101,0,128.520729,35.862509,2020-09-01
1560130300,용산동507,102,0,128.518792,35.862659,2020-09-01
1560130400,용산동964,101,0,128.526416,35.860943,2020-09-01
1560130500,용산동964-1,101,0,128.526179,35.860301,2020-09-01
1560130600,용산동922-1,101,0,128.525954,35.859693,2020-09-01
1560130700,용산동923-2,101,0,128.526241,35.859101,2020-09-01
1560130800,용산동921-7,101,0,128.526616,35.859101,2020-09-01
1560130900,용산동922-1,101,0,128.526254,35.859676,2020-09-01
1560131000,용산동965,101,0,128.526616,35.860293,2020-09-01
1560131100,용산동965,101,0,128.527004,35.860301,2020-09-01
1560131200,용산동964-1,101,0,128.526641,35.860935,2020-09-01
1560131300,용산동964-1,101,0,128.527004,35.860935,2020-09-01
1560131400,용산동921-3,101,0,128.526616,35.859668,2020-09-01
1560131500,용산동441,101,0,128.521529,35.855285,2020-09-01
1560131600,용산동439,101,0,128.521529,35.85491,2020-09-01
1560131700,용산동426,102,0,128.521517,35.854552,2020-09-01
1560131800,용산동440-4,102,0,128.522079,35.855085,2020-09-01
1560131900,용산동441,101,0,128.522259,35.855517,2020-09-01
1560132000,용산동454,101,0,128.522079,35.855868,2020-09-01
1560132100,용산동457-4,101,0,128.522554,35.856693,2020-09-01
1560132200,용산동459-2,101,0,128.522091,35.856802,2020-09-01
3610002203,화수리1275,101,0,128.771178,37.036513,2025-01-15
3610141702,우보역,101,0,128.689533,37.091234,2025-01-15
1560132300,용산동460-2,101,0,128.521642,35.856935,2020-09-01
1560132400,용산동547,101,0,128.522704,35.85721,2020-09-01
1560132500,용산동549,102,0,128.522004,35.857235,2020-09-01
1560132600,용산동465-7,101,0,128.521754,35.85801,2020-09-01
1560132700,용산동499-10,101,0,128.521779,35.858302,2020-09-01
1560132800,용산2동행정복지센터,101,0,128.523179,35.858293,2020-09-01
3570721200,작산동282-2,101,1,128.944599,35.938358,2020-09-01
3570721300,작산동251-5,101,0,128.946018,35.938505,2020-09-01
3570721400,봉작교차로,101,0,128.944542,35.938999,2020-09-01
3570721800,금호교차로,101,0,128.882102,35.93951,2020-09-01
3570722100,작산교차로,101,1,128.957047,35.940405,2020-09-01
3570722200,윤성모닝타운아파트입구교차로,101,0,128.900099,35.941519,2020-09-01
3570722300,속성변화점,103,0,128.95559,35.94152,2020-09-01
3570722500,작산교,104,0,128.955004,35.941778,2020-09-01
3570722600,작산교,104,0,128.954172,35.941972,2020-09-01
3570722900,윤성모닝타운아파트,102,0,128.899298,35.942754,2020-09-01
3570723000,영천시-경산시,105,0,128.86038,35.942974,2020-09-01
3570723100,속성변화점,103,0,128.860687,35.943014,2020-09-01
3570723200,도동네거리,101,0,128.930263,35.943199,2020-09-01
3570723300,도동네거리,101,1,128.92909,35.943302,2020-09-01
3570723400,도동네거리,101,0,128.928525,35.943444,2020-09-01
3570723600,범창산업,102,0,128.901975,35.950385,2020-09-01
3570723700,별빛체어,102,0,128.934596,35.951651,2020-09-01
3570723800,원제삼거리,101,1,128.907086,35.951846,2020-09-01
3570723900,원제IC육교,104,0,128.902641,35.951991,2020-09-01
3570724000,원제교차로,101,0,128.903451,35.95238,2020-09-01
3570724100,원제교차로,101,0,128.903085,35.952386,2020-09-01
3570724200,원제교차로,101,0,128.902129,35.952438,2020-09-01
3570724300,원제IC육교,104,0,128.902921,35.952642,2020-09-01
3570724400,원제리111-11,102,0,128.899162,35.952736,2020-09-01
3570724500,속성변화점,103,0,128.90337,35.953509,2020-09-01
3570724700,원제교차로,101,1,128.903422,35.955952,2020-09-01
3570724800,이마트영천점,102,0,128.910153,35.95776,2020-09-01
3570724900,E마트입구교차로,101,1,128.91254,35.958517,2020-09-01
3570724901,오수동24-2,101,1,128.915165,35.96051,2020-09-01
3570724902,오수동273-2,101,1,128.912803,35.958755,2020-09-01
3570724903,오수동146-6,101,0,128.916615,35.961297,2020-09-01
3570725000,완산교,104,0,128.947351,35.958583,2020-09-01
3570725100,영천역광장,101,0,128.939017,35.960252,2020-09-01
3570725200,대한통운입구교차로,101,0,128.936518,35.960351,2020-09-01
3570725300,완산교,104,0,128.948874,35.96056,2020-09-01
3570725400,영천초교앞교차로,101,0,128.931133,35.960598,2020-09-01
3570725500,속성변화점,103,0,128.92695,35.961099,2020-09-01
3570725600,영천터미널앞교차로,101,0,128.928584,35.961147,2020-09-01
3570725700,로하스존,101,0,128.937275,35.961313,2020-09-01
3570725701,완산동905-12,101,0,128.937244,35.962368,2020-09-01
3570725702,완산동928-2,101,0,128.938207,35.961388,2020-09-01
3570725800,영양교,104,0,128.91678,35.961388,2020-09-01
3570725900,영천우체국앞교차로,101,1,128.93897,35.961416,2020-09-01
3570725901,완산동920-2,101,0,128.940088,35.961455,2020-09-01
3570725902,완산동916-2,101,0,128.941601,35.961507,2020-09-01
3570725903,완산동786-2,101,0,128.944152,35.961596,2020-09-01
3570725904,완산동752,101,0,128.946178,35.961667,2020-09-01
3570726100,영천서부교회,102,0,128.922892,35.961568,2020-09-01
3570726300,세안빌라입구교차로,101,1,128.92595,35.961595,2020-09-01
3570726400,완산동499-16,101,0,128.948452,35.961726,2020-09-01
3570726500,완산동499-16,101,1,128.948853,35.961742,2020-09-01
3570726501,완산동648-5,101,0,128.948519,35.966601,2020-09-01
3570726502,완산동499-25,101,0,128.948701,35.963961,2020-09-01
3570726600,완산동499-16,101,1,128.949062,35.961742,2020-09-01
3570726700,KT영천지점앞교차로,101,0,128.936421,35.961836,2020-09-01
3570726800,윤성노래연삽장,101,0,128.93042,35.962043,2020-09-01
3570726900,속성변화점,103,0,128.926566,35.962067,2020-09-01
3570727000,영서교,104,0,128.924993,35.962157,2020-09-01
3570727100,성화부동산사무소,101,1,128.931249,35.96228,2020-09-01
3570727200,영양교,104,0,128.918731,35.962474,2020-09-01
3570727300,태화가든,102,0,128.952771,35.962553,2020-09-01
3570727400,영천지하차도,104,0,128.931549,35.962822,2020-09-01
3570727500,영천여고교앞교차로,101,0,128.920019,35.962958,2020-09-01
3570727600,서문육거리,101,0,128.923517,35.962992,2020-09-01
3570727700,완산오거리,101,0,128.934315,35.963386,2020-09-01
3570727800,축산농협앞교차로,101,0,128.937172,35.963509,2020-09-01
3570727801,완산동988-2,101,1,128.938088,35.963541,2020-09-01
3570727900,협동한의원앞교차로,101,0,128.938859,35.963568,2020-09-01
3570727901,완산동주민센터,101,1,128.938828,35.964184,2020-09-01
3570728000,속성변화점,103,0,128.925256,35.963856,2020-09-01
3570728100,일미부산밀면,101,0,128.935848,35.964585,2020-09-01
3570728200,영천시장앞교차로,101,0,128.937117,35.964587,2020-09-01
3570728300,농협앞교차로,101,0,128.938802,35.964695,2020-09-01
3570728301,완산동주민센터,101,1,128.938767,35.965388,2020-09-01
3570728600,속성변화점,103,0,128.919978,35.96487,2020-09-01
3570728700,속성변화점,103,0,128.927205,35.96487,2020-09-01
3570728800,속성변화점,103,0,128.918425,35.965239,2020-09-01
3570728900,영천지하차도,104,0,128.935241,35.965387,2020-09-01
3570729000,삼산리빙코아아파트앞교차로,101,0,128.93707,35.965445,2020-09-01
3570729100,영천제일교회,101,0,128.928443,35.965504,2020-09-01
3570729200,북영천삼거리,101,0,128.918013,35.965775,2020-09-01
3570729300,영천지하차도,101,0,128.936324,35.966174,2020-09-01
3570729400,수덕예식장앞교차로,101,0,128.938721,35.966287,2020-09-01
3570729401,영동교사거리,101,0,128.938711,35.966616,2020-09-01
3570729600,송천교,104,0,128.823067,35.966986,2020-09-01
3570729700,미주빌라트앞교차로,101,0,128.927396,35.967048,2020-09-01
3570729800,영동교사거리,101,1,128.938689,35.967347,2020-09-01
3570729801,완산동675-3,101,0,128.943888,35.968162,2020-09-01
3570729900,영화교삼거리,101,1,128.948616,35.967912,2020-09-01
3570730000,영천노인회관앞교차로,101,1,128.933207,35.968086,2020-09-01
3570730001,문외동318,101,1,128.935646,35.969501,2020-09-01
3570730100,형제상회,102,0,128.927849,35.968225,2020-09-01
3570730200,영천민속관,102,0,128.923918,35.968252,2020-09-01
3570730300,속성변화점,103,0,128.954093,35.968823,2020-09-01
3570730400,영천동문교회앞교차로,101,1,128.932938,35.968946,2020-09-01
3570730600,영동교,104,0,128.938517,35.970426,2020-09-01
3570730700,야사동280-10,102,0,128.941988,35.97047,2020-09-01
3570730800,광천온천랜드입구교차로,101,1,128.950415,35.97078,2020-09-01
3570730900,시청오거리,101,1,128.938579,35.970903,2020-09-01
3570731000,영천중앙유치원,101,0,128.932449,35.971005,2020-09-01
3570731100,고운어린이집,102,0,128.935733,35.971712,2020-09-01
3570731200,축협앞교차로,101,1,128.940456,35.971835,2020-09-01
3570731300,영천시청입구교차로,101,1,128.938217,35.971933,2020-09-01
3570731400,천혜유치원,101,0,128.934905,35.97202,2020-09-01
3570731500,핸즈커피영천시청점,101,0,128.938754,35.97208,2020-09-01
3570731600,장애인종합복지관앞교차로,101,0,128.941032,35.972101,2020-09-01
