표준링크ID,출발표준노드,도착표준노드,지도상거리,도로등급코드,도로유형코드,도로명,연결로유형코드,통행제한차량유형코드,적용시작일자
1540004000,1540001900,1540001300,394.58,103,0,노원로,0,0,2020-09-01
1540004100,1540001500,1540002000,224.44,103,0,동북로,0,0,2020-09-01
1540004200,1540002000,1540001500,224.58,103,0,동북로,0,0,2020-09-01
1540004500,1540001700,1540002100,132.23,103,0,칠곡중앙대로,0,0,2020-09-01
1540004600,1540002100,1540001700,131.57,103,0,칠곡중앙대로,0,0,2020-09-01
1540004700,1540002000,1540002300,142.15,103,0,동북로,0,0,2020-09-01
1540004800,1540002300,1540002000,142.15,103,0,동북로,0,0,2020-09-01
1540004900,1540002500,1540002000,290.58,103,1,동북로,0,0,2020-09-01
1540005000,1540002000,1540002500,294.57,103,1,동북로,0,0,2020-09-01
1540005100,1540002500,1540002300,151.53,103,0,동북로,0,0,2020-09-01
1540005200,1540002300,1540002500,149.45,103,0,동북로,0,0,2020-09-01
1540005300,1540001900,1540002600,497.06,103,0,노원로,0,0,2020-09-01
1540005400,1540002600,1540001900,498.27,103,0,노원로,0,0,2020-09-01
1540005501,1540002700,1540002501,154.63,103,0,동북로,0,0,2020-09-01
1540005502,1540002501,1540002500,305.43,103,0,동북로,0,0,2020-09-01
1540005601,1540002500,1540002501,305.4,103,0,동북로,0,0,2020-09-01
1540005602,1540002501,1540002700,150.93,103,0,동북로,0,0,2020-09-01
1540005701,1540002600,1540002900,888.1,103,0,노원로,0,0,2020-09-01
1540005801,1540002900,1540002600,894.18,103,0,노원로,0,0,2020-09-01
1540005901,1540002100,1540002101,247.63,103,0,칠곡중앙대로,0,0,2020-09-01
1540005902,1540002101,1540003600,181.42,103,0,칠곡중앙대로,0,0,2020-09-01
1540006001,1540003600,1540002101,179.86,103,0,칠곡중앙대로,0,0,2020-09-01
1540006002,1540002101,1540002100,250.17,103,0,칠곡중앙대로,0,0,2020-09-01
1540006300,1540002900,1540003000,267.76,103,0,노원로,0,0,2020-09-01
1540006400,1540003000,1540002900,264.01,103,0,노원로,0,0,2020-09-01
1540006500,1540003200,1540003000,27.73,103,0,노원로,0,0,2020-09-01
1540006600,1540003000,1540003200,27.82,103,0,노원로,0,0,2020-09-01
1540006900,1540003300,1540003200,108.13,103,3,노원로,0,0,2020-09-01
1540007000,1540003200,1540003300,108.05,103,3,노원로,0,0,2020-09-01
1540007100,1540003700,1540002400,854.83,102,0,신천대로,0,5,2020-09-01
1540007200,1540002400,1540003700,846.69,102,0,신천대로,0,5,2020-09-01
1540007301,1540003301,1540003300,34.42,103,0,동북로,0,0,2020-09-01
1540007302,1540003400,1540003301,251.41,103,0,동북로,0,0,2020-09-01
1540007401,1540003300,1540003301,33.57,103,0,동북로,0,0,2020-09-01
1540007402,1540003301,1540003400,252.25,103,0,동북로,0,0,2020-09-01
1540007500,1540003500,1540002700,556.39,103,0,동북로,0,0,2020-09-01
1540007600,1540002700,1540003500,565.97,103,0,동북로,0,0,2020-09-01
1540007700,1540003400,1540003500,672.65,103,0,동북로,0,0,2020-09-01
1540007800,1540003500,1540003400,674.73,103,0,동북로,0,0,2020-09-01
1540007900,1540003000,1540031200,279.93,102,0,신천대로,0,5,2020-09-01
1540008000,1540031200,1540003000,255.95,102,0,신천대로,0,5,2020-09-01
1540008100,1540003600,1540003900,262.11,103,0,칠곡중앙대로,0,0,2020-09-01
1540008200,1540003900,1540003600,271.83,103,0,칠곡중앙대로,0,0,2020-09-01
1540008300,1540031200,1540004000,292.73,102,0,신천대로,0,5,2020-09-01
1540008400,1540004000,1540031200,284.33,102,0,신천대로,0,5,2020-09-01
1540008500,1540003900,1540004100,214.06,103,0,칠곡중앙대로,0,0,2020-09-01
1540008600,1540004100,1540003900,215.41,103,0,칠곡중앙대로,0,0,2020-09-01
1540008801,1540003700,1540031400,929.17,102,0,신천대로,0,5,2020-09-01
1540008802,1540031400,1540004000,615.5,102,0,신천대로,0,5,2020-09-01
1540009200,1540004400,1540004200,526.79,101,0,경부고속도로,0,5,2020-09-01
1540009311,1540001800,1540005300,2616.64,101,0,중앙고속도로,0,5,2020-09-01
1540009321,1540005300,1540005600,697.81,101,4,중앙고속도로,0,5,2020-09-01
1540009331,1540005600,1540006400,781.2,101,0,중앙고속도로,0,5,2020-09-01
1540009411,1540006400,1540005600,783.28,101,0,중앙고속도로,0,5,2020-09-01
1540009421,1540005600,1540005300,694.94,101,4,중앙고속도로,0,5,2020-09-01
1540009431,1540005300,1540001800,2627.58,101,0,중앙고속도로,0,5,2020-09-01
1540009500,1540004100,1540004700,902.89,103,0,칠곡중앙대로,0,0,2020-09-01
1540009600,1540004700,1540004100,899.59,103,0,칠곡중앙대로,0,0,2020-09-01
1540009700,1540004300,1540004200,568.92,101,0,경부고속도로,0,5,2020-09-01
1540009800,1540004200,1540004300,567.82,101,0,경부고속도로,0,5,2020-09-01
1540011700,1540005500,1540005200,603.82,103,0,칠곡중앙대로,0,0,2020-09-01
1540011800,1540005200,1540005500,603.71,103,0,칠곡중앙대로,0,0,2020-09-01
1540012102,1540005800,1540005501,110.26,103,0,칠곡중앙대로,0,0,2020-09-01
1540012103,1540005501,1540005500,247.48,103,0,칠곡중앙대로,0,0,2020-09-01
1540012202,1540005500,1540005501,247.49,103,0,칠곡중앙대로,0,0,2020-09-01
1540012203,1540005501,1540005800,110.6,103,0,칠곡중앙대로,0,0,2020-09-01
1540012500,1540005400,1540006000,742.24,103,0,태전로,0,0,2020-09-01
1540012600,1540006000,1540005400,727,103,0,태전로,0,0,2020-09-01
1540012902,1540005800,1540005801,50,103,0,칠곡중앙대로,0,0,2020-09-01
1540012903,1540005801,1540006100,225.63,103,0,칠곡중앙대로,0,0,2020-09-01
1540013002,1540006100,1540005801,225.21,103,0,칠곡중앙대로,0,0,2020-09-01
1540013003,1540005801,1540005800,50.81,103,0,칠곡중앙대로,0,0,2020-09-01
1540013302,1540006300,1540006101,74.5,103,0,칠곡중앙대로,0,0,2020-09-01
1540013303,1540006101,1540006100,91.13,103,0,칠곡중앙대로,0,0,2020-09-01
1540013402,1540006100,1540006101,91.16,103,0,칠곡중앙대로,0,0,2020-09-01
1540013403,1540006101,1540006300,74.56,103,0,칠곡중앙대로,0,0,2020-09-01
1540013500,1540006000,1540006500,584.96,104,0,낙산로,0,0,2020-09-01
1540013600,1540006500,1540006000,580.12,104,0,낙산로,0,0,2020-09-01
1540013901,1540006700,1540006302,150.08,103,0,칠곡중앙대로,0,0,2020-09-01
1540013902,1540006302,1540006300,73.85,103,0,칠곡중앙대로,0,0,2020-09-01
1540014001,1540006300,1540006302,73.75,103,0,칠곡중앙대로,0,0,2020-09-01
1540014002,1540006302,1540006700,150.06,103,0,칠곡중앙대로,0,0,2020-09-01
1540014100,1540006400,1540006600,368.36,101,0,중앙고속도로,0,5,2020-09-01
1540014200,1540006600,1540006400,1019.33,101,0,중앙고속도로,0,5,2020-09-01
1540014500,1540006400,1540007000,716.98,101,0,중앙고속도로,0,5,2020-09-01
1540014600,1540007000,1540006400,716.88,101,0,중앙고속도로,0,5,2020-09-01
1540014700,1540006600,1540007000,591.79,101,0,중앙고속도로,0,5,2020-09-01
1540014800,1540007000,1540006600,806.48,101,0,중앙고속도로,0,5,2020-09-01
1540015301,1540007201,1540007200,118.54,103,0,칠곡중앙대로,0,0,2020-09-01
1540015302,1540007202,1540007201,113.86,103,0,칠곡중앙대로,0,0,2020-09-01
1540015401,1540007200,1540007201,119.91,103,0,칠곡중앙대로,0,0,2020-09-01
1540015402,1540007201,1540007202,114.64,103,0,칠곡중앙대로,0,0,2020-09-01
1540016500,1540007600,1540007800,390.54,103,0,칠곡중앙대로,0,0,2020-09-01
1540016600,1540007800,1540007600,396.45,103,0,칠곡중앙대로,0,0,2020-09-01
1540016900,1540008000,1540008100,200.26,104,0,신암로,0,0,2020-09-01
1540017000,1540008100,1540008000,200.26,104,0,신암로,0,0,2020-09-01
1540017300,1540008100,1540008200,19.63,104,0,신암로,0,0,2020-09-01
1540017400,1540008200,1540008100,19.63,104,0,신암로,0,0,2020-09-01
1540017700,1540008100,1540009800,703.94,102,0,신천대로,0,5,2020-09-01
1540017800,1540009800,1540008100,711.88,102,0,신천대로,0,5,2020-09-01
1540017900,1540008200,1510010000,71.58,104,3,신암로,0,0,2020-09-01
1540018000,1510010000,1540008200,71.58,104,3,신암로,0,0,2020-09-01
1540019101,1540008600,1540008601,130.73,104,0,신천동로,0,0,2020-09-01
1540019103,1540008601,1540008602,209.57,104,0,신천동로,0,0,2020-09-01
1540019104,1540008602,1540010300,302.65,104,0,신천동로,0,0,2020-09-01
1540019202,1540008601,1540008600,133.08,104,0,신천동로,0,0,2020-09-01
1540019203,1540010300,1540008602,305.5,104,0,신천동로,0,0,2020-09-01
1540019204,1540008602,1540008601,211.18,104,0,신천동로,0,0,2020-09-01
1540019501,1540008700,1540008701,87.03,104,0,칠성남로,0,0,2020-09-01
1540019503,1540008701,1540008702,142.3,104,0,칠성남로,0,0,2020-09-01
1540019504,1540008702,1540009000,360.79,104,0,칠성남로,0,0,2020-09-01
1540019602,1540008701,1540008700,88.01,104,0,칠성남로,0,0,2020-09-01
1540019603,1540009000,1540008702,359.82,104,0,칠성남로,0,0,2020-09-01
1540019604,1540008702,1540008701,142.3,104,0,칠성남로,0,0,2020-09-01
1540019700,1540008700,1540009100,193.58,104,0,중앙대로,0,0,2020-09-01
1540019800,1540009100,1540008700,193.58,104,0,중앙대로,0,0,2020-09-01
1540020700,1540009000,1540009200,92.41,104,0,침산로,0,0,2020-09-01
1540020800,1540009200,1540009000,92.41,104,0,침산로,0,0,2020-09-01
1540020900,1540009000,1540009300,591.27,104,0,칠성남로,0,0,2020-09-01
1540021000,1540009300,1540009000,591.28,104,0,칠성남로,0,0,2020-09-01
1540021301,1540009100,1540009103,90.59,104,0,중앙대로,0,0,2020-09-01
1540021302,1540009103,1540010100,209.81,104,0,중앙대로,0,0,2020-09-01
1540021401,1540010100,1540009103,211.17,104,0,중앙대로,0,0,2020-09-01
1540021402,1540009103,1540009100,89.23,104,0,중앙대로,0,0,2020-09-01
1540021700,1540009200,1540009600,89.73,104,0,침산로,0,0,2020-09-01
1540021800,1540009600,1540009200,89.73,104,0,침산로,0,0,2020-09-01
1540021900,1540009300,1540009400,186.26,104,0,칠성남로,0,0,2020-09-01
1540022000,1540009400,1540009300,186.26,104,0,칠성남로,0,0,2020-09-01
1540022300,1540009400,1540010000,149.79,104,0,원대로,0,0,2020-09-01
1540022400,1540010000,1540009400,149.79,104,0,원대로,0,0,2020-09-01
1540022900,1540009600,1540010500,324.3,104,0,침산로,0,0,2020-09-01
1540023000,1540010500,1540009600,324.3,104,0,침산로,0,0,2020-09-01
1540023500,1540009800,1540010400,234.63,102,0,신천대로,0,5,2020-09-01
1540023600,1540010400,1540009800,238.31,102,0,신천대로,0,5,2020-09-01
1540024300,1540010000,1540010900,419.48,104,0,원대로,0,0,2020-09-01
1540024400,1540010900,1540010000,419.48,104,0,원대로,0,0,2020-09-01
1540024501,1540010100,1540010101,260.58,104,0,호암로,0,0,2020-09-01
1540024502,1540010101,1540085900,217.69,104,0,호암로,0,0,2020-09-01
1540024601,1540085900,1540010101,218.93,104,0,호암로,0,0,2020-09-01
1540024602,1540010101,1540010100,261.31,104,0,호암로,0,0,2020-09-01
1540024701,1540010100,1540086300,262.67,104,0,중앙대로,0,0,2020-09-01
1540024702,1540086300,1540011700,290.9,104,0,중앙대로,0,0,2020-09-01
1540024801,1540011700,1540086300,291.76,104,0,중앙대로,0,0,2020-09-01
1540024802,1540086300,1540010100,261.82,104,0,중앙대로,0,0,2020-09-01
1540025101,1540010200,1540010201,134.71,104,0,대현로,0,0,2020-09-01
1540025102,1540010201,1540011500,659.63,104,0,대현로,0,0,2020-09-01
1540025201,1540011500,1540010201,661.15,104,0,대현로,0,0,2020-09-01
1540025202,1540010201,1540010200,135.91,104,0,대현로,0,0,2020-09-01
1540025300,1540010300,1540010700,202.98,104,0,신천동로,0,0,2020-09-01
1540025400,1540010700,1540010300,205.21,104,0,신천동로,0,0,2020-09-01
1540025500,1540010400,1540010600,146.4,102,0,신천대로,0,5,2020-09-01
1540025600,1540010600,1540010400,146.4,102,0,신천대로,0,5,2020-09-01
1540025701,1540010500,1540010501,398.69,104,0,옥산로,0,0,2020-09-01
1540025702,1540010501,1540010800,128.12,104,0,옥산로,0,0,2020-09-01
1540025801,1540010800,1540010501,127.01,104,0,옥산로,0,0,2020-09-01
1540025802,1540010501,1540010500,399.8,104,0,옥산로,0,0,2020-09-01
1540025900,1540010500,1540011000,252.07,104,0,침산로,0,0,2020-09-01
1540026000,1540011000,1540010500,252.07,104,0,침산로,0,0,2020-09-01
1540026100,1540010600,1540011200,216.48,102,0,신천대로,0,5,2020-09-01
1540026200,1540011200,1540010600,216.48,102,0,신천대로,0,5,2020-09-01
1540026300,1540010600,1540012700,662.83,102,2,신천대로,0,5,2020-09-01
1540026400,1540012700,1540010600,648.06,102,2,신천대로,0,5,2020-09-01
1540026500,1540010700,1540011500,211.43,104,0,신천동로,0,0,2020-09-01
1540026600,1540011500,1540010700,211.43,104,0,신천동로,0,0,2020-09-01
1540026900,1540010800,1540010900,249.11,104,0,옥산로,0,0,2020-09-01
1540027000,1540010900,1540010800,249.11,104,0,옥산로,0,0,2020-09-01
1540027300,1540010900,1540011100,254.53,104,0,옥산로,0,0,2020-09-01
1540027400,1540011100,1540010900,254.53,104,0,옥산로,0,0,2020-09-01
1540027501,1540010900,1540010901,258.11,104,0,원대로,0,0,2020-09-01
1540027502,1540010901,1540013300,286.75,104,0,원대로,0,0,2020-09-01
1540027601,1540013300,1540010901,288.19,104,0,원대로,0,0,2020-09-01
1540027602,1540010901,1540010900,256.66,104,0,원대로,0,0,2020-09-01
1540027900,1540011000,1540012100,294.26,104,0,침산로,0,0,2020-09-01
1540028000,1540012100,1540011000,294.26,104,0,침산로,0,0,2020-09-01
1540028100,1540011100,1540011800,350.35,104,0,옥산로,0,0,2020-09-01
1540028200,1540011800,1540011100,350.35,104,0,옥산로,0,0,2020-09-01
1540028500,1540011200,1540011300,18.88,104,0,침산남로,0,0,2020-09-01
1540028600,1540011300,1540011200,18.88,104,0,침산남로,0,0,2020-09-01
1540028700,1540011200,1540011700,241.94,104,0,침산남로,0,0,2020-09-01
1540028800,1540011700,1540011200,241.94,104,0,침산남로,0,0,2020-09-01
1540028900,1540011200,1540012300,312.82,102,0,신천대로,0,5,2020-09-01
1540029000,1540012300,1540011200,304.52,102,0,신천대로,0,5,2020-09-01
1540029100,1540011300,1540011400,106.39,104,3,대현로,0,0,2020-09-01
1540029200,1540011400,1540011300,106.39,104,3,대현로,0,0,2020-09-01
1540029300,1540011400,1540011500,40.64,104,0,대현로,0,0,2020-09-01
1540029400,1540011500,1540011400,40.64,104,0,대현로,0,0,2020-09-01
1540029500,1540011500,1540011900,184.01,104,0,대현로,0,0,2020-09-01
1540029600,1540011900,1540011500,184.01,104,0,대현로,0,0,2020-09-01
1540029902,1540086200,1540012100,336.26,104,0,침산남로,0,0,2020-09-01
1540029903,1540011700,1540011701,158.56,104,0,침산남로,0,0,2020-09-01
1540029905,1540011701,1540011702,37.29,104,0,침산남로,0,0,2020-09-01
1540029906,1540011702,1540086200,56.44,104,0,침산남로,0,0,2020-09-01
1540030001,1540012100,1540086200,335.87,104,0,침산남로,0,0,2020-09-01
1540030004,1540011701,1540011700,159.66,104,0,침산남로,0,0,2020-09-01
1540030005,1540086200,1540011702,55.74,104,0,침산남로,0,0,2020-09-01
1540030006,1540011702,1540011701,37.29,104,0,침산남로,0,0,2020-09-01
1540030100,1540011700,1540012300,182.83,104,0,중앙대로,0,0,2020-09-01
1540030200,1540012300,1540011700,182.83,104,0,중앙대로,0,0,2020-09-01
1540030300,1540011800,1540012000,280.94,104,0,팔달로,0,0,2020-09-01
1540030400,1540012000,1540011800,280.94,104,0,팔달로,0,0,2020-09-01
1540030700,1540011800,1540013600,305.88,104,0,오봉로,0,0,2020-09-01
1540030800,1540013600,1540011800,305.88,104,0,오봉로,0,0,2020-09-01
1540030900,1540011900,1540013400,272.8,104,0,연암로,0,0,2020-09-01
1540031000,1540013400,1540011900,266.19,104,0,연암로,0,0,2020-09-01
1540031100,1540011900,1540013700,405.91,104,0,대학로,0,0,2020-09-01
1540031200,1540013700,1540011900,409.14,104,0,대학로,0,0,2020-09-01
1540031300,1540012000,1540012200,187.21,104,0,팔달로,0,0,2020-09-01
1540031400,1540012200,1540012000,187.21,104,0,팔달로,0,0,2020-09-01
1540031900,1540012100,1540014300,442.16,104,0,침산로,0,0,2020-09-01
1540032000,1540014300,1540012100,442.16,104,0,침산로,0,0,2020-09-01
1540032101,1540012200,1540012201,124.63,104,0,팔달로,0,0,2020-09-01
1540032102,1540012201,1540012500,86.39,104,0,팔달로,0,0,2020-09-01
1540032201,1540012500,1540012201,85.56,104,0,팔달로,0,0,2020-09-01
1540032202,1540012201,1540012200,125.47,104,0,팔달로,0,0,2020-09-01
1540032500,1540012300,1540012400,27.05,104,0,중앙대로,0,0,2020-09-01
1540032600,1540012400,1540012300,27.05,104,0,중앙대로,0,0,2020-09-01
1540032700,1540012300,1540012700,128.89,102,0,신천대로,0,5,2020-09-01
1540032800,1540012700,1540012300,128.89,102,0,신천대로,0,5,2020-09-01
1540032900,1540012400,1540013500,146.26,104,3,중앙대로,0,0,2020-09-01
1540033000,1540013500,1540012400,146.26,104,3,중앙대로,0,0,2020-09-01
1540033100,1540012500,1540012900,280.2,104,0,팔달로,0,0,2020-09-01
1540033200,1540012900,1540012500,280.2,104,0,팔달로,0,0,2020-09-01
1540033701,1540012600,1540012601,122.16,104,0,침산남로,0,0,2020-09-01
1540033702,1540012601,1540013300,234.93,104,0,침산남로,0,0,2020-09-01
1540033801,1540013300,1540012601,236.17,104,0,침산남로,0,0,2020-09-01
1540033802,1540012601,1540012600,120.92,104,0,침산남로,0,0,2020-09-01
1540033900,1540012700,1540013900,376.51,102,0,신천대로,0,5,2020-09-01
1540034000,1540013900,1540012700,377.94,102,0,신천대로,0,5,2020-09-01
1540034500,1540012900,1540000200,293.24,104,0,팔달로,0,0,2020-09-01
1540034600,1540000200,1540012900,293.24,104,0,팔달로,0,0,2020-09-01
1540034700,1540013000,1540013300,286.42,104,0,침산남로,0,0,2020-09-01
1540034800,1540013300,1540013000,286.43,104,0,침산남로,0,0,2020-09-01
1540035700,1540013300,1540014100,331.66,104,0,성북로,0,0,2020-09-01
1540035800,1540014100,1540013300,331.66,104,0,성북로,0,0,2020-09-01
1540035900,1540013400,1540013800,143.6,104,0,연암로,0,0,2020-09-01
1540036000,1540013800,1540013400,143.6,104,0,연암로,0,0,2020-09-01
1540036300,1540013500,1540013800,71.87,104,0,중앙대로,0,0,2020-09-01
1540036400,1540013800,1540013500,71.87,104,0,중앙대로,0,0,2020-09-01
1540036700,1540013600,1540014900,344.42,104,0,오봉로,0,0,2020-09-01
1540036800,1540014900,1540013600,344.42,104,0,오봉로,0,0,2020-09-01
1540037300,1540013800,1540015100,590.7,104,0,연암로,0,0,2020-09-01
1540037400,1540015100,1540013800,600.51,104,0,연암로,0,0,2020-09-01
1540037500,1540013900,1540014600,232.47,102,0,신천대로,0,5,2020-09-01
1540037600,1540014600,1540013900,232.47,102,0,신천대로,0,5,2020-09-01
1540037700,1540013900,1540015200,345.85,102,2,신천대로,0,5,2020-09-01
1540037800,1540015200,1540013900,353.47,102,2,신천대로,0,5,2020-09-01
1540038301,1540014100,1540014102,127.5,104,0,성북로,0,0,2020-09-01
1540038302,1540014102,1540014300,157.28,104,0,성북로,0,0,2020-09-01
1540038401,1540014300,1540014102,158.74,104,0,성북로,0,0,2020-09-01
1540038402,1540014102,1540014100,126.04,104,0,성북로,0,0,2020-09-01
1540039301,1540014300,1540014301,102.73,104,0,성북로,0,0,2020-09-01
1540039302,1540014301,1540014600,140.29,104,0,성북로,0,0,2020-09-01
1540039401,1540014600,1540014301,141.77,104,0,성북로,0,0,2020-09-01
1540039402,1540014301,1540014300,101.25,104,0,성북로,0,0,2020-09-01
1540039501,1540014300,1540014302,242.54,104,0,침산로,0,0,2020-09-01
1540039502,1540014302,1540016900,386.34,104,0,침산로,0,0,2020-09-01
1540039601,1540016900,1540014302,382.67,104,0,침산로,0,0,2020-09-01
1540039602,1540014302,1540014300,242.85,104,0,침산로,0,0,2020-09-01
1540039702,1540000701,1540017600,467.89,104,0,복현로,0,0,2020-09-01
